"","date","temp","dew_pt","hum","wind_spd","wind_gust","dir","vis","pressure","wind_chill","heat_index","precip","precip_rate","precip_total","cond","fog","rain","snow","hail","thunder","tornado"
"1821",2018-08-22 11:30:00,90,77,57,6.9,NA,"South",2,29.6,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1822",2018-08-22 14:30:00,94,76,47,3.5,NA,"NW",2,29.54,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1823",2018-08-22 17:30:00,88,80,72,5.8,NA,"SSW",2,29.53,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1824",2018-08-22 20:30:00,87,81,76,4.6,NA,"SSW",2,29.59,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1825",2018-08-22 23:30:00,86,81,81,2.3,NA,"SSW",2,29.62,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1826",2018-08-23 02:30:00,85,82,86,0,NA,"",1,29.59,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1827",2018-08-23 05:30:00,83,80,86,0,NA,"",1,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1828",2018-08-23 08:30:00,86,79,73,0,NA,"",1,29.62,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1829",2018-08-23 11:30:00,88,79,68,3.5,NA,"South",2,29.62,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1830",2018-08-23 14:30:00,90,80,65,3.5,NA,"South",2,29.55,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1831",2018-08-23 17:30:00,89,80,69,4.6,NA,"South",2,29.52,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1832",2018-08-23 20:30:00,87,77,66,0,NA,"",2,29.6,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1833",2018-08-23 23:30:00,86,76,66,3.5,NA,"West",2,29.6,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1834",2018-08-24 02:30:00,85,78,73,2.3,NA,"West",2,29.57,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1835",2018-08-24 05:30:00,84,79,80,2.3,NA,"NNW",1,29.55,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1836",2018-08-24 08:30:00,87,79,72,2.3,NA,"NNW",2,29.59,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1837",2018-08-24 11:30:00,91,80,64,2.3,NA,"South",2,29.59,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1838",2018-08-24 14:30:00,86,81,81,4.6,NA,"SSW",2,29.52,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1839",2018-08-24 17:30:00,85,80,82,0,NA,"",2,29.52,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1840",2018-08-24 20:30:00,84,79,81,0,NA,"",2,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1841",2018-08-24 23:30:00,83,79,85,0,NA,"",1,29.58,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1842",2018-08-25 02:30:00,82,78,85,0,NA,"",1,29.55,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1843",2018-08-25 05:30:00,82,79,88,0,NA,"",1,29.52,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1844",2018-08-25 08:30:00,84,82,91,0,NA,"",1,29.57,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1845",2018-08-25 11:30:00,88,80,72,0,NA,"",2,29.58,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1846",2018-08-25 14:30:00,87,75,60,6.9,NA,"NNW",2,29.52,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1847",2018-08-25 17:30:00,81,78,88,9.2,NA,"SW",2,29.51,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1848",2018-08-25 20:30:00,80,78,93,9.2,NA,"SW",1,29.55,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1849",2018-08-25 23:30:00,79,78,97,6.9,NA,"SW",1,29.55,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1850",2018-08-26 02:30:00,77,77,99,4.6,NA,"SW",1,29.51,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1851",2018-08-26 05:30:00,76,75,96,4.6,NA,"SW",1,29.5,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1852",2018-08-26 08:30:00,76,76,99,4.6,NA,"SW",1,NA,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1853",2018-08-26 11:30:00,77,76,98,4.6,NA,"SW",1,NA,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1854",2018-08-26 14:30:00,79,78,97,3.5,NA,"SW",1,29.46,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1855",2018-08-26 17:30:00,79,77,92,0,NA,"",2,29.43,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1856",2018-08-26 20:30:00,79,76,89,0,NA,"",2,29.47,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1857",2018-08-26 23:30:00,79,76,89,0,NA,"",1,29.5,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1858",2018-08-27 05:30:00,79,76,89,0,NA,"",1,29.49,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1859",2018-08-27 08:30:00,79,77,92,0,NA,"",1,29.56,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1860",2018-08-27 11:30:00,79,76,89,3.5,NA,"SW",1,29.53,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1861",2018-08-27 14:30:00,84,79,80,2.3,NA,"SW",2,29.47,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1862",2018-08-27 17:30:00,84,79,80,4.6,NA,"SW",2,29.45,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1863",2018-08-27 23:30:00,81,77,84,3.5,NA,"WSW",2,NA,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1864",2018-08-28 02:30:00,80,77,87,0,NA,"",1,29.51,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1865",2018-08-28 05:30:00,80,76,84,2.3,NA,"SW",1,29.51,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1866",2018-08-28 08:30:00,82,80,91,0,NA,"",2,29.59,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1867",2018-08-28 11:30:00,88,78,65,2.3,NA,"South",2,29.59,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1868",2018-08-28 14:30:00,87,80,73,6.9,NA,"South",2,29.55,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1869",2018-08-28 17:30:00,85,80,82,6.9,NA,"South",2,29.52,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1870",2018-08-28 20:30:00,83,79,85,0,NA,"",2,29.6,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1871",2018-08-28 23:30:00,83,79,85,0,NA,"",2,29.64,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1872",2018-08-29 02:30:00,82,80,90,0,NA,"",1,29.61,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1873",2018-08-29 05:30:00,81,78,88,2.3,NA,"NW",1,29.62,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1874",2018-08-29 08:30:00,82,80,91,0,NA,"",1,29.66,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1875",2018-08-29 11:30:00,87,81,77,4.6,NA,"SSW",2,29.65,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1876",2018-08-29 14:30:00,82,80,93,2.3,NA,"SSW",1,29.6,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1877",2018-08-29 17:30:00,83,80,86,3.5,NA,"SSW",2,29.58,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1878",2018-08-29 20:30:00,83,82,95,4.6,NA,"SSW",1,29.62,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1879",2018-08-29 23:30:00,82,81,96,4.6,NA,"SW",1,29.64,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1880",2018-08-30 02:30:00,81,80,98,2.3,NA,"SW",1,29.61,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1881",2018-08-30 05:30:00,81,80,97,0,NA,"",1,29.6,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1882",2018-08-30 08:30:00,83,81,91,3.5,NA,"SW",1,29.64,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1883",2018-08-30 11:30:00,85,79,79,4.6,NA,"SSW",2,29.62,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1884",2018-08-30 14:30:00,86,81,81,6.9,NA,"SSW",2,29.56,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1885",2018-08-30 17:30:00,85,81,86,6.9,NA,"SSW",2,29.54,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1886",2018-08-30 20:30:00,85,82,86,9.2,NA,"SSW",2,29.61,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1887",2018-08-30 23:30:00,84,82,91,9.2,NA,"SSW",1,29.62,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1888",2018-08-31 02:30:00,84,82,91,2.3,NA,"SSW",1,29.59,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1889",2018-08-31 05:30:00,82,80,92,0,NA,"",1,29.58,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1890",2018-08-31 08:30:00,84,82,91,0,NA,"",1,29.63,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1891",2018-08-31 11:30:00,89,80,69,9.2,NA,"SSW",2,29.62,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1892",2018-08-31 14:30:00,88,81,76,9.2,NA,"SSW",2,29.53,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1893",2018-08-31 17:30:00,80,76,85,3.5,NA,"North",1,29.57,NA,NA,NA,NA,NA,"Thunderstorms and Rain",0,1,0,0,1,0
"1894",2018-08-31 20:30:00,80,78,93,2.3,NA,"SW",1,29.6,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1895",2018-08-31 23:30:00,80,78,93,0,NA,"",1,29.62,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1896",2018-09-01 02:30:00,80,79,96,0,NA,"",1,29.58,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1897",2018-09-01 05:30:00,81,80,94,0,NA,"",1,29.6,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1898",2018-09-01 08:30:00,82,80,91,0,NA,"",1,29.65,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1899",2018-09-01 11:30:00,85,81,86,4.6,NA,"South",1,29.65,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1900",2018-09-01 14:30:00,86,81,81,9.2,NA,"SSW",2,29.59,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1901",2018-09-01 17:30:00,81,75,77,6.9,NA,"North",2,29.61,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1902",2018-09-01 20:30:00,81,76,82,0,NA,"",2,29.65,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1903",2018-09-01 23:30:00,81,77,84,0,NA,"",1,29.64,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1904",2018-09-02 02:30:00,81,77,84,0,NA,"",1,29.61,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1905",2018-09-02 05:30:00,80,77,89,0,NA,"",1,29.62,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1906",2018-09-02 08:30:00,82,77,82,0,NA,"",1,29.69,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1907",2018-09-02 11:30:00,87,78,68,4.6,NA,"South",2,29.69,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1908",2018-09-02 14:30:00,87,78,69,6.9,NA,"SSW",2,29.61,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1909",2018-09-02 17:30:00,86,80,78,9.2,NA,"SSW",2,29.61,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1910",2018-09-02 20:30:00,84,79,82,0,NA,"",2,29.65,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1911",2018-09-02 23:30:00,83,80,86,0,NA,"",1,29.67,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1912",2018-09-03 02:30:00,82,79,89,0,NA,"",1,29.64,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1913",2018-09-03 05:30:00,81,80,94,0,NA,"",1,29.65,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1914",2018-09-03 08:30:00,85,80,79,3.5,NA,"SSW",2,29.71,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1915",2018-09-03 11:30:00,89,80,68,6.9,NA,"SSW",2,29.69,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1916",2018-09-03 14:30:00,88,80,72,9.2,NA,"SSW",2,29.6,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1917",2018-09-03 17:30:00,86,81,81,9.2,NA,"SW",2,29.6,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1918",2018-09-03 20:30:00,84,79,81,4.6,NA,"SW",2,29.66,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1919",2018-09-03 23:30:00,83,80,86,0,NA,"",2,29.68,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1920",2018-09-04 02:30:00,82,80,91,0,NA,"",1,29.65,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1921",2018-09-04 05:30:00,81,78,88,0,NA,"",1,29.66,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1922",2018-09-04 08:30:00,85,77,72,2.3,NA,"SW",1,29.7,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1923",2018-09-04 11:30:00,89,80,69,4.6,NA,"SSW",2,29.68,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1924",2018-09-04 14:30:00,89,81,72,4.6,NA,"South",2,29.6,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1925",2018-09-04 17:30:00,86,81,81,6.9,NA,"South",2,29.59,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1926",2018-09-04 20:30:00,85,82,86,4.6,NA,"SW",2,29.66,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1927",2018-09-04 23:30:00,82,77,80,6.9,NA,"SSW",2,29.65,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1928",2018-09-05 02:30:00,81,77,83,0,NA,"",2,29.61,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1929",2018-09-05 05:30:00,81,78,86,2.3,NA,"West",1,29.6,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1930",2018-09-05 08:30:00,83,77,76,0,NA,"",2,29.65,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1931",2018-09-05 11:30:00,85,77,72,0,NA,"",2,29.64,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1932",2018-09-05 14:30:00,86,78,73,0,NA,"",1,29.59,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1933",2018-09-05 17:30:00,84,79,81,4.6,NA,"SW",2,29.56,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1934",2018-09-05 20:30:00,83,80,86,0,NA,"",1,29.61,NA,NA,NA,NA,NA,"Light Drizzle",0,1,0,0,0,0
"1935",2018-09-05 23:30:00,82,77,82,2.3,NA,"SW",1,29.59,NA,NA,NA,NA,NA,"Light Drizzle",0,1,0,0,0,0
"1936",2018-09-06 02:30:00,81,78,87,0,NA,"",1,29.56,NA,NA,NA,NA,NA,"Light Drizzle",0,1,0,0,0,0
"1937",2018-09-06 05:30:00,79,76,88,4.6,NA,"SW",1,29.53,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1938",2018-09-06 08:30:00,78,76,94,4.6,NA,"SW",1,29.57,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1939",2018-09-06 11:30:00,78,76,94,4.6,NA,"SW",1,29.56,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1940",2018-09-06 14:30:00,81,77,83,4.6,NA,"SW",1,29.44,NA,NA,NA,NA,NA,"Light Drizzle",0,1,0,0,0,0
"1941",2018-09-06 17:30:00,81,77,83,4.6,NA,"SW",1,29.44,NA,NA,NA,NA,NA,"Light Drizzle",0,1,0,0,0,0
"1942",2018-09-06 20:30:00,79,77,92,2.3,NA,"SW",1,29.54,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1943",2018-09-06 23:30:00,77,77,99,4.6,NA,"SW",1,29.55,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1944",2018-09-07 02:30:00,78,75,89,4.6,NA,"SW",1,29.52,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1945",2018-09-07 05:30:00,80,75,82,4.6,NA,"SW",1,NA,NA,NA,NA,NA,NA,"Light Rain",0,1,0,0,0,0
"1946",2018-09-07 08:30:00,81,75,78,9.2,NA,"SSW",2,29.6,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1947",2018-09-07 11:30:00,88,79,69,6.9,NA,"SSW",2,29.61,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1948",2018-09-07 17:30:00,86,80,77,0,NA,"",2,29.58,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1949",2018-09-07 20:30:00,84,76,72,0,NA,"",2,29.65,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1950",2018-09-07 23:30:00,82,76,76,0,NA,"",2,29.67,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1951",2018-09-08 02:30:00,81,75,78,0,NA,"",2,29.64,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1952",2018-09-08 05:30:00,79,74,79,4.6,NA,"NW",1,29.67,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1953",2018-09-08 08:30:00,82,75,73,0,NA,"",2,29.74,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1954",2018-09-08 11:30:00,88,75,57,2.3,NA,"North",2,29.74,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1955",2018-09-08 14:30:00,91,79,61,0,NA,"",2,29.67,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1956",2018-09-08 17:30:00,86,76,66,0,NA,"",2,29.66,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1957",2018-09-08 20:30:00,84,74,66,4.6,NA,"South",2,29.71,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1958",2018-09-08 23:30:00,83,78,79,2.3,NA,"West",2,29.73,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1959",2018-09-09 02:30:00,82,77,82,2.3,NA,"NW",1,29.71,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1960",2018-09-09 05:30:00,81,77,85,3.5,NA,"NW",1,29.71,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1961",2018-09-09 08:30:00,87,79,72,0,NA,"",2,29.76,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1962",2018-09-09 11:30:00,89,78,64,0,NA,"",2,29.77,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1963",2018-09-09 14:30:00,91,79,60,2.3,NA,"South",2,29.72,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1964",2018-09-09 17:30:00,87,79,72,6.9,NA,"South",2,29.7,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1965",2018-09-09 20:30:00,86,80,77,4.6,NA,"SSW",2,29.76,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1966",2018-09-09 23:30:00,84,79,82,2.3,NA,"SSW",1,29.78,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1967",2018-09-10 02:30:00,82,78,83,2.3,NA,"SSW",1,29.75,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1968",2018-09-10 05:30:00,81,77,83,0,NA,"",1,29.78,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1969",2018-09-10 08:30:00,86,81,81,0,NA,"",2,29.85,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1970",2018-09-10 11:30:00,90,80,65,2.3,NA,"South",2,29.84,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1971",2018-09-10 14:30:00,90,81,68,9.2,NA,"SSW",2,29.77,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1972",2018-09-10 17:30:00,86,80,77,11.5,NA,"SSW",2,29.76,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1973",2018-09-10 20:30:00,85,79,77,0,NA,"",2,29.83,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1974",2018-09-10 23:30:00,82,77,82,0,NA,"",1,29.83,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1975",2018-09-11 02:30:00,81,77,83,0,NA,"",1,29.8,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1976",2018-09-11 05:30:00,80,77,87,2.3,NA,"NNW",1,29.81,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1977",2018-09-11 08:30:00,83,79,83,2.3,NA,"South",1,29.85,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1978",2018-09-11 11:30:00,88,79,67,5.8,NA,"SSW",2,29.82,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1979",2018-09-11 14:30:00,91,83,73,4.6,NA,"SSW",2,29.75,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1980",2018-09-11 17:30:00,86,77,68,6.9,NA,"NNW",2,29.76,NA,NA,NA,NA,NA,"Thunderstorm",0,0,0,0,1,0
"1981",2018-09-11 20:30:00,84,78,76,4.6,NA,"SW",2,29.82,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1982",2018-09-11 23:30:00,81,78,87,0,NA,"",1,29.79,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1983",2018-09-12 02:30:00,81,78,88,0,NA,"",1,29.76,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1984",2018-09-12 05:30:00,80,78,93,0,NA,"",1,29.77,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1985",2018-09-12 08:30:00,85,80,81,0,NA,"",2,29.81,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1986",2018-09-12 11:30:00,89,80,68,2.3,NA,"South",2,29.78,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1987",2018-09-12 14:30:00,89,80,69,9.2,NA,"SSW",2,29.7,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1988",2018-09-12 17:30:00,87,79,72,9.2,NA,"SSW",2,29.69,NA,NA,NA,NA,NA,"Partly Cloudy",0,0,0,0,0,0
"1989",2018-09-12 20:30:00,85,80,81,6.9,NA,"SSW",2,29.71,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1990",2018-09-12 23:30:00,83,79,85,4.6,NA,"SW",2,29.7,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1991",2018-09-13 02:30:00,82,79,88,0,NA,"",1,29.68,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1992",2018-09-13 05:30:00,81,78,90,0,NA,"",1,29.7,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1993",2018-09-13 08:30:00,87,81,76,0,NA,"",2,29.76,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1994",2018-09-13 11:30:00,91,80,64,2.3,NA,"South",2,29.75,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1995",2018-09-13 14:30:00,91,82,67,4.6,NA,"South",2,29.66,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1996",2018-09-13 17:30:00,88,79,68,6.9,NA,"SW",2,29.68,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"1997",2018-09-13 20:30:00,85,78,75,4.6,NA,"SSW",2,29.72,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1998",2018-09-13 23:30:00,84,78,78,0,NA,"",1,29.73,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"1999",2018-09-14 02:30:00,83,78,80,0,NA,"",1,29.7,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"2000",2018-09-14 05:30:00,82,77,82,0,NA,"",1,29.72,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"2001",2018-09-14 08:30:00,86,78,72,2.3,NA,"North",1,29.78,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"2002",2018-09-14 11:30:00,90,80,67,2.3,NA,"South",2,29.76,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"2003",2018-09-14 14:30:00,91,81,65,6.9,NA,"SSW",2,29.7,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"2004",2018-09-14 17:30:00,87,79,71,6.9,NA,"SW",2,29.69,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
"2005",2018-09-14 20:30:00,86,82,85,4.6,NA,"SW",2,29.77,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"2006",2018-09-14 23:30:00,84,79,81,0,NA,"",1,29.75,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"2007",2018-09-15 02:30:00,82,79,87,0,NA,"",1,29.73,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"2008",2018-09-15 05:30:00,80,77,89,2.3,NA,"NW",1,29.74,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"2009",2018-09-15 08:30:00,86,77,69,4.6,NA,"NNW",2,29.79,NA,NA,NA,NA,NA,"Haze",0,0,0,0,0,0
"2010",2018-09-15 11:30:00,92,76,51,5.8,NA,"WNW",2,29.76,NA,NA,NA,NA,NA,"Clear",0,0,0,0,0,0
"2011",2018-09-15 14:30:00,93,78,54,6.9,NA,"North",2,29.68,NA,NA,NA,NA,NA,"Scattered Clouds",0,0,0,0,0,0
